GCF_000331735.1	Myxococcus stipitatus DSM 14675	1278073	2013-01-14	Complete Genome	10350586	69.0	8152	8000	98.96	0.03	90.72703709722327	1.3799224144007356	635	8077				Terrestrial	10.350586		GCF_000331735.1	3	136	56	1	21	1	3	3	18	3	51	352	8	5	5	179	56	52	3	8	15	84	10	6	4	1	18	2	1	4	37	28	11	1	1	3	5	2	1	2	2	1	1	1	2	1	2	1	2	1	3	1	1	2	2	1	0	1	1	149	558	32	65	30	73	26	2	8	5	4	1	4	18	6	1	1	32	5	21	4	4	248	14	13	11	2	58	3	7	5	2	2	1	1	3	2	1	2	1	2	1	2	1	1	2	2	1	0	20	5	124	4	1	1	55	103	12	48	2	1	7	61	6	22	87	5	4	5	5	1	22	6	27	40	20	6	3	6	29	19	3	2	1	4	8	11	18	24	20	10	1	4	1	8	7	5	3	366	3	15	12	17	1	1	153	2	18	65	47	173	8	25	1	142	61	5	5	3	116	49	3	6	1	6	3	4	3	111	5	32	4	309	1	30	18	13	21	10	28	1	1	23	171	7	20	1	123	12	2	10	73	6	479
GCF_000340435.2	Mycobacterium haemophilum DSM 44634	1202450	2015-10-30	Complete Genome	4235765	64.0	4054	3741	98.21	1.44	88.92235522981092	1.3555860717679913	250	4008				Mammals: Human	4.235765		GCF_000340435.2	3	9	32	1	26	1	2	3	6	3	23	190	6	4	3	105	33	53	3	4	4	59	7	4	1	1	11	2	1	3	6	10	6	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	13	192	21	41	31	52	17	3	7	7	4	1	3	14	2	1	1	28	3	21	4	4	110	7	8	4	5	57	3	4	2	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	4	2	28	3	1	1	17	14	6	16	0	1	8	53	5	9	32	5	3	4	3	1	16	2	36	22	14	8	2	6	17	37	2	2	1	2	6	5	6	20	2	8	1	3	1	8	6	4	2	159	1	6	6	7	1	1	138	4	13	31	19	85	5	10	2	63	8	2	5	2	43	27	2	3	1	6	3	2	1	43	3	13	3	147	1	40	9	4	18	12	19	1	1	16	62	4	26	1	51	4	2	4	57	0	406
GCF_000355675.1	Thalassolituus oleivorans MIL-1	1298593	2013-03-14	Complete Genome	3920328	46.5	3611	3525	98.46	1.93	90.1419728145196	1.3444999785674483	242	3590				Aquatic	3.920328		GCF_000355675.1	2	40	33	1	17	1	3	3	14	3	31	176	8	5	3	85	45	54	4	9	8	32	11	6	4	1	17	2	1	2	8	9	10	1	1	2	4	1	1	4	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	25	209	49	56	31	74	20	3	7	4	4	1	3	19	6	1	1	30	3	25	5	3	113	13	9	11	2	58	4	9	5	2	1	1	1	3	2	1	1	1	2	1	2	1	1	1	2	1	1	12	1	33	4	1	1	13	35	13	14	1	1	9	22	3	7	29	4	7	6	6	3	7	4	14	32	6	3	3	5	19	11	3	2	1	2	5	8	14	20	17	10	1	4	1	8	6	3	2	230	2	12	3	13	1	2	58	4	11	21	12	60	8	5	2	65	11	3	5	3	66	14	3	5	1	9	2	6	1	26	5	8	4	138	1	24	10	7	13	11	17	1	1	19	95	4	7	1	25	2	1	7	26	1	598
GCF_000445445.2	Sporomusa ovata DSM 2662	1123288	2024-04-05	Complete Genome	5433971	43.5	5405	5115	100.0	3.55	85.2499212822446	1.3243027123208553	357	5211				Plants	5.433971		GCF_000445445.2	4	61	29	1	24	1	3	3	6	2	27	284	8	4	5	129	42	52	3	8	3	59	10	10	2	1	22	2	1	3	12	11	8	1	1	1	4	1	1	4	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	22	337	50	69	30	86	21	1	9	1	6	1	5	21	7	1	1	21	3	35	5	2	160	11	8	11	4	59	3	6	4	4	1	1	1	5	2	1	1	1	1	1	2	1	1	1	1	1	1	9	3	41	4	1	1	10	46	12	29	1	1	18	46	2	16	34	5	7	11	4	3	6	9	22	33	19	3	2	11	29	10	3	2	1	2	7	3	6	33	24	4	1	4	1	8	6	3	2	347	3	5	10	16	1	1	79	3	19	32	35	86	4	7	1	142	14	3	5	3	132	31	4	2	1	7	2	5	1	152	6	25	4	201	1	16	5	10	18	14	52	1	1	54	192	5	8	1	158	2	2	3	61	3	281
GCF_000463345.2	Prodigiosinella confusarubida	104623	2018-01-04	Complete Genome	4971757	49.5	4544	4332	99.59	2.71	86.10094982518252	1.3563077124644682	383	4472				Aquatic	4.971757		GCF_000463345.2	2	36	29	1	31	1	3	3	9	4	24	268	8	4	8	164	48	54	3	6	6	40	9	9	4	1	15	2	1	4	8	9	8	1	1	2	3	1	1	3	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	34	287	27	71	30	69	62	3	13	5	3	1	2	22	8	1	1	29	3	36	7	3	190	13	9	13	1	56	3	6	4	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	10	2	41	8	1	1	20	38	10	25	1	1	16	25	5	7	37	5	6	5	5	2	7	3	12	23	21	5	4	9	16	14	2	2	1	2	6	5	9	20	8	3	1	3	1	8	6	4	2	361	2	13	9	26	1	2	82	4	15	19	16	60	7	15	1	94	9	3	5	3	134	46	5	4	1	10	2	4	1	153	6	35	3	99	1	28	13	11	22	7	27	1	1	33	201	5	6	1	165	3	1	2	26	3	598
GCF_000504105.1	Pseudothermotoga hypogea DSM 11164 = NBRC 106472	1123384	2013-10-23	Complete Genome	2165165	49.5	2155	2095	98.46	1.25	94.27318472264238	1.3406352958558023	98	2111				Terrestrial	2.165165		GCF_000504105.1	2	7	17	1	9	1	3	3	3	3	11	60	5	1	1	39	25	52	3	5	3	24	6	2	2	1	14	2	1	2	4	8	1	1	1	1	2	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	9	184	23	44	30	31	10	1	6	2	3	1	1	10	4	1	1	15	3	5	2	3	36	5	5	8	3	56	3	5	2	2	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	22	3	1	1	5	10	7	3	1	1	5	7	1	5	19	1	1	4	2	1	3	2	3	10	3	4	2	2	8	8	2	2	1	2	3	3	4	9	3	0	1	4	1	8	6	3	1	80	2	0	3	9	1	1	29	1	9	4	7	30	5	3	1	89	4	3	5	3	34	9	2	2	1	2	1	4	1	137	5	11	4	50	1	8	4	3	8	7	24	1	1	25	97	1	2	1	145	2	1	0	16	1	479
GCF_000731315.1	Neorhizobium galegae bv. orientalis str. HAMBI 540	1028800	2014-06-25	Complete Genome	6455027	61.0	6298	6101	99.56	0.44	88.83643709003852	1.3485489855433472	595	6251				Plants	6.455027		GCF_000731315.1	4	40	21	1	33	1	3	3	4	3	25	268	7	5	4	247	37	55	3	5	3	58	12	5	4	1	18	1	1	3	4	12	5	1	1	2	11	1	1	3	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	27	394	25	58	31	92	27	2	7	5	5	1	4	18	5	1	2	25	3	17	7	3	213	7	4	7	2	60	3	5	5	2	2	1	1	3	2	1	1	1	2	1	2	1	1	1	1	1	1	6	2	32	3	1	1	15	33	11	21	1	1	17	25	3	9	24	4	3	2	6	1	6	4	7	22	11	6	2	5	19	8	1	2	1	2	9	3	4	34	9	2	1	3	1	8	6	4	2	249	3	7	8	10	1	1	156	4	13	30	35	90	13	3	1	222	16	3	5	3	151	27	3	3	1	4	3	3	2	342	6	22	3	111	1	35	12	4	23	9	15	1	1	96	265	4	11	1	364	3	1	4	24	4	281
GCF_000737325.1	Sandaracinus amylolyticus	927083	2015-05-01	Complete Genome	10327335	72.0	8792	8676	100.0	1.72	92.05125039518909	1.3903407193494115	716	8732				Terrestrial	10.327335		GCF_000737325.1	4	139	57	1	23	1	3	3	12	3	36	357	8	5	5	201	45	53	3	6	18	99	9	6	4	1	19	2	1	6	28	42	12	2	2	1	4	2	1	3	2	1	2	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	150	629	32	63	31	70	27	4	8	5	4	1	3	18	5	1	1	33	5	21	4	2	292	10	14	14	2	59	3	6	5	2	2	1	2	4	2	1	1	1	2	2	2	1	1	2	1	1	1	22	6	107	8	2	1	40	67	11	40	2	1	5	65	11	11	67	7	4	7	5	1	18	5	27	38	14	5	2	5	25	15	3	2	1	3	6	6	12	21	13	14	1	4	1	8	6	4	2	340	3	6	14	19	1	1	199	3	16	62	50	173	5	16	1	132	72	3	5	3	99	34	1	5	1	8	2	4	2	76	5	12	4	254	1	39	19	6	27	12	44	1	1	26	163	7	28	2	87	8	2	19	91	5	479
GCF_000756615.1	Paenibacillus durus	44251	2014-09-22	Complete Genome	6053498	51.0	5487	5301	99.11	3.3	86.18863011105314	1.339121930295409	485	5409				Aquatic	6.053498		GCF_000756615.1	3	52	26	1	16	1	3	3	7	3	22	276	6	3	4	185	36	57	4	4	4	45	7	6	4	1	20	2	1	3	5	12	13	3	1	2	4	1	1	4	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	1	1	14	303	30	63	34	60	35	2	14	5	5	1	5	16	11	1	1	23	3	18	6	4	202	8	4	10	3	62	4	4	4	3	1	2	1	3	2	1	1	1	1	1	2	2	2	2	2	1	1	7	2	38	4	3	1	16	19	10	35	1	1	16	30	2	15	29	8	5	5	6	3	5	6	7	17	15	9	3	9	17	8	3	2	1	2	7	2	9	28	3	2	1	4	1	8	6	3	2	213	2	4	9	9	1	1	112	3	10	26	34	67	12	3	1	119	35	3	5	3	105	30	3	3	1	8	2	6	2	162	6	9	4	78	1	17	13	5	13	8	39	1	1	63	146	2	6	1	173	2	1	3	41	4	598
GCF_000757795.1	Methylobacterium oryzae CBMB20	693986	2014-09-25	Complete Genome	6286629	70.0	5845	5664	99.75	0.25	85.5598127390689	1.3704204800944746	433	5795				Plants	6.286629		GCF_000757795.1	6	90	42	1	25	1	3	3	7	3	28	232	7	5	5	141	42	53	3	8	7	80	10	6	4	1	19	1	1	4	8	17	3	1	2	3	3	1	1	3	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	65	301	44	54	29	88	32	3	9	5	5	1	3	18	5	1	1	25	3	29	6	3	157	7	7	8	3	58	3	5	5	2	1	1	1	4	2	1	1	1	2	1	2	1	1	1	2	1	1	11	2	47	5	1	1	15	74	11	30	1	1	16	33	4	13	34	7	4	5	6	1	9	4	18	45	21	8	2	7	21	10	1	3	1	2	5	5	7	30	8	6	1	4	1	8	5	4	2	351	3	8	7	11	1	1	146	4	22	39	65	121	9	10	1	120	17	3	5	3	155	31	2	3	1	4	3	3	1	162	5	24	4	225	1	41	11	7	35	14	31	1	1	55	199	5	20	2	165	4	2	10	50	5	281
GCF_000758725.1	Paenibacillus odorifer	189426	2014-09-22	Complete Genome	6812473	44.0	6073	5902	98.61	1.37	86.23548306173103	1.3222443364929397	705	5964				Plants	6.812473		GCF_000758725.1	3	139	58	1	23	1	3	3	11	3	35	453	8	4	4	368	44	57	4	4	7	84	8	7	4	1	20	2	1	4	16	17	8	1	1	2	2	1	1	3	2	2	1	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	30	447	40	65	35	104	124	3	13	5	5	1	5	20	11	1	1	27	5	21	6	4	397	11	6	12	4	63	4	4	4	2	2	2	1	3	2	1	1	1	1	2	2	2	2	2	2	1	1	9	4	61	7	1	1	14	126	13	80	1	1	12	42	2	19	49	7	9	10	6	2	9	7	23	16	14	7	3	9	26	11	4	2	1	4	6	5	11	31	3	8	1	4	1	8	6	4	2	428	2	8	21	28	1	1	115	3	9	76	51	142	19	7	1	195	47	3	5	3	134	30	3	4	1	7	2	6	2	332	6	33	4	202	1	25	18	6	22	16	24	1	1	97	312	8	9	1	354	3	2	5	57	7	281
GCF_000763575.1	Thermoanaerobacter kivui	2325	2014-10-06	Complete Genome	2397824	35.0	2533	2266	91.46	3.52	87.51134361821384	1.317967699030971	139	2466				Aquatic	2.397824		GCF_000763575.1	4	15	20	1	13	1	3	3	4	3	9	89	6	2	2	36	33	51	3	7	1	27	7	4	2	1	13	2	1	3	9	9	0	1	1	2	6	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	13	166	23	46	30	23	13	2	8	3	4	1	6	12	9	1	1	18	3	11	4	3	53	9	6	9	3	56	3	6	3	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	4	3	19	6	1	1	5	4	9	3	1	1	6	11	3	6	15	3	2	6	4	3	3	5	7	6	9	5	2	11	20	6	3	2	1	2	5	2	6	4	5	3	1	4	1	7	6	3	2	102	2	4	7	11	1	1	17	3	8	6	5	25	4	4	1	45	10	3	5	3	21	12	2	2	1	8	1	5	1	49	5	6	4	42	1	7	5	3	7	8	33	1	1	13	33	1	2	1	55	2	1	1	20	1	598
GCF_000767465.1	Novosphingobium pentaromativorans US6-1	1088721	2014-10-20	Complete Genome	5457578	63.0	5180	5018	97.45	3.53	89.67730740632567	1.362373049325422	316	5202				Aquatic	5.457578		GCF_000767465.1	6	43	36	1	25	1	3	3	7	3	27	273	8	4	12	112	33	54	4	4	7	71	7	6	4	1	15	1	1	5	8	9	3	1	1	2	4	1	1	3	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	35	216	33	51	30	60	22	2	11	2	4	1	3	20	5	1	3	23	3	74	6	3	136	7	7	5	1	58	4	4	4	2	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	1	10	3	47	5	1	1	19	27	10	24	1	1	22	27	4	8	36	5	10	9	5	1	10	3	7	30	9	3	2	6	20	14	1	2	1	2	5	4	7	26	12	5	1	4	1	8	6	3	1	301	2	12	9	22	1	1	171	5	12	37	46	117	9	10	1	64	19	3	5	3	114	25	2	5	1	6	3	3	1	38	4	9	4	224	1	59	12	4	24	11	20	1	1	18	194	4	11	1	40	3	2	9	33	1	598
GCF_000816085.1	Staphylococcus hyicus	1284	2015-01-07	Complete Genome	2472129	35.5	2399	2294	98.94	1.88	85.8108132706667	1.340556133615586	128	2327				Mammals	2.472129		GCF_000816085.1	2	11	18	1	13	1	3	3	5	3	13	88	8	4	3	39	28	56	3	4	2	21	9	6	4	1	17	2	1	2	7	13	3	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	8	148	22	56	33	38	15	3	10	4	4	1	4	19	6	1	1	22	3	20	7	3	42	9	2	10	2	60	3	4	4	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	4	4	18	4	1	1	9	3	8	16	1	1	12	9	2	5	12	5	2	7	4	2	2	2	5	7	5	4	2	8	15	11	3	2	1	2	3	2	7	10	3	1	1	4	1	8	6	4	2	106	2	4	4	7	1	1	29	3	4	15	7	34	3	2	1	43	4	3	5	3	28	19	2	2	1	6	2	6	1	45	5	11	3	36	1	14	8	4	9	6	10	1	1	14	30	1	4	1	51	1	1	2	12	1	198
GCF_000818015.1	Stutzerimonas balearica DSM 6083	1123016	2015-01-14	Complete Genome	4383480	64.5	4155	4014	99.34	0.94	90.186016589559	1.380765493443115	293	4100				Wastewater	4.38348		GCF_000818015.1	3	55	32	1	24	1	3	3	9	3	33	196	8	6	3	91	40	54	4	6	10	42	11	5	4	1	17	2	1	9	10	8	9	1	1	2	5	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	36	255	35	59	31	105	19	7	10	7	4	1	3	21	8	1	1	34	3	33	6	4	137	14	8	14	2	58	4	5	5	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	2	1	1	12	2	38	7	1	1	15	37	12	14	1	1	13	25	5	7	31	5	10	6	7	2	9	4	10	50	5	4	3	7	22	15	3	2	1	2	7	6	9	19	10	8	1	3	1	8	6	4	2	340	2	11	5	17	1	2	78	7	15	18	13	49	5	3	1	88	5	3	5	3	88	19	3	5	1	7	3	5	1	63	6	23	3	156	1	32	15	7	19	11	34	1	1	29	134	3	11	1	72	5	1	8	27	2	63
GCF_000833025.1	Myroides profundi	480520	2015-02-05	Complete Genome	4064534	34.0	3643	3509	98.51	0.92	85.862881206062	1.3184881394485997	255	3538				Aquatic	4.064534		GCF_000833025.1	3	33	20	1	14	1	2	3	9	3	28	226	8	4	4	89	33	53	3	4	4	27	7	5	4	1	16	2	1	2	13	11	5	1	1	3	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	28	192	20	48	32	43	8	3	8	1	5	1	4	16	7	1	1	20	4	20	4	3	69	8	8	8	2	57	3	4	6	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	9	2	52	4	1	1	18	26	8	45	1	1	4	22	4	6	31	3	3	8	5	2	8	2	14	15	12	9	2	6	17	7	2	2	1	2	6	6	9	18	4	9	1	2	1	8	6	3	3	237	3	6	4	2	1	1	53	4	11	52	17	65	5	9	1	62	11	3	5	2	93	27	2	2	1	7	2	3	3	51	5	7	2	119	1	13	11	7	14	9	17	1	1	16	120	4	7	1	54	2	1	5	33	2	598
GCF_000972785.3	Pandoraea oxalativorans	573737	2016-06-15	Complete Genome	6500731	63.0	5792	5391	98.58	0.04	85.3220507047592	1.3668216405408848	519	5823				Terrestrial	6.500731		GCF_000972785.3	3	63	33	1	24	1	3	3	10	3	25	382	5	5	5	249	45	54	4	7	7	66	9	6	4	1	18	2	1	4	9	6	2	1	1	2	5	1	1	4	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	29	326	36	64	31	103	23	3	8	4	6	1	4	14	5	1	1	27	4	39	6	3	253	9	7	9	3	59	4	6	4	2	2	1	1	3	2	1	1	1	1	1	2	1	1	1	2	1	1	11	1	37	5	1	1	18	44	11	16	1	1	20	24	4	8	33	4	3	7	5	2	7	7	13	53	12	7	3	7	28	17	3	2	1	3	7	10	10	47	10	6	1	3	1	8	6	3	2	438	3	9	5	13	1	2	140	5	11	20	30	101	10	12	1	138	20	3	5	3	202	35	2	4	1	8	2	5	2	205	8	23	3	187	1	41	19	4	23	13	25	1	1	50	255	5	25	1	203	3	2	8	29	2	479
GCF_000981585.1	Paenibacillus riograndensis SBR5	1073571	2015-04-11	Complete Genome	7919576	51.0	6819	6630	98.56	1.87	85.15112425210643	1.3304173923737903	762	6746				Plants	7.919576		GCF_000981585.1	3	162	23	1	18	1	3	3	8	3	25	391	7	3	4	273	43	57	4	4	4	44	7	6	4	1	19	2	1	3	11	14	9	1	1	2	4	1	1	3	1	2	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	18	414	31	60	34	71	93	6	15	8	4	1	5	15	11	1	1	23	4	19	6	4	341	8	4	10	3	62	4	4	4	2	1	2	1	3	2	1	1	1	2	1	2	2	2	2	2	1	1	8	4	45	5	1	1	15	80	10	54	1	1	12	25	3	21	34	7	7	5	6	2	6	6	11	9	14	8	3	9	19	10	3	2	1	3	7	3	10	26	3	3	1	4	1	8	6	3	2	258	2	7	12	11	1	1	122	6	11	39	36	106	17	3	1	157	46	3	5	3	116	29	3	4	1	5	2	6	2	285	6	16	4	100	1	21	18	7	13	7	30	1	1	106	269	5	13	1	289	2	1	3	35	5	281
GCF_001006005.1	Serratia fonticola	47917	2015-05-11	Complete Genome	6000511	53.5	5440	5264	99.54	2.05	86.44128808363153	1.348654685570806	532	5354				Aquatic	6.000511		GCF_001006005.1	2	52	41	1	30	1	3	3	12	4	27	311	8	5	8	202	50	55	3	8	6	51	10	6	4	1	17	2	1	5	8	9	5	1	1	2	3	1	2	3	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	55	273	29	70	32	86	67	3	14	6	3	1	2	21	8	1	1	28	3	28	9	3	262	13	10	13	1	57	3	7	7	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	13	2	47	9	1	1	27	24	9	38	1	1	17	14	5	12	53	5	4	5	6	4	6	5	7	29	13	5	4	9	19	10	2	2	1	2	8	5	12	24	9	5	1	3	1	8	6	4	2	469	2	12	11	30	1	2	97	6	19	35	15	56	11	5	1	74	8	3	5	3	167	42	5	4	1	12	2	4	1	101	7	33	3	115	1	28	14	11	29	7	27	1	1	25	242	7	8	1	111	4	1	4	17	3	598
GCF_001029105.3	Pandoraea faecigallinarum	656179	2016-10-20	Complete Genome	5732664	63.5	5144	4861	98.33	0.32	86.17510113971446	1.3699683632700472	454	5138				Birds	5.732664		GCF_001029105.3	3	56	27	1	25	1	3	3	10	3	20	330	5	5	4	215	45	54	4	7	8	59	10	6	4	1	17	2	1	5	6	5	2	1	1	2	7	1	1	4	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	31	284	35	66	31	92	21	3	8	4	4	1	4	15	5	1	1	27	4	37	6	3	222	9	6	9	5	59	4	6	4	2	2	1	1	3	2	1	1	1	1	1	2	1	1	1	2	1	1	11	1	31	6	1	1	12	33	10	10	1	1	14	23	3	5	25	4	2	7	3	2	6	6	13	51	10	6	3	7	28	17	3	2	1	3	7	10	10	35	10	5	1	3	1	8	6	3	2	383	3	9	5	13	1	2	110	6	12	14	26	83	11	11	1	122	14	3	5	3	174	35	2	4	1	10	2	5	2	179	8	20	3	152	1	38	16	4	22	14	21	1	1	37	221	4	20	1	181	2	1	8	25	2	36
GCF_001042675.1	Parascardovia denticolens DSM 10105 = JCM 12538	864564	2015-03-24	Complete Genome	1890857	58.5	1599	1521	97.83	0.17	87.41554755330519	1.3536697891061555	65	1549				Mammals: Human	1.890857		GCF_001042675.1	2	5	20	1	11	1	2	3	3	3	15	68	2	3	4	16	22	53	3	4	4	4	6	4	2	1	7	2	1	1	3	6	2	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	6	136	13	25	30	21	20	2	8	5	4	1	5	10	3	1	1	13	3	11	4	3	24	5	6	3	1	57	3	4	2	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	11	1	1	1	1	1	5	4	1	1	4	7	4	0	11	2	0	1	3	1	4	2	4	3	4	2	3	0	14	5	3	2	1	2	3	3	4	8	3	1	1	1	1	8	6	2	1	58	2	5	1	0	1	1	18	2	10	3	10	17	1	2	1	34	2	3	5	2	20	5	2	2	1	2	2	2	1	49	2	2	2	31	1	2	5	1	1	7	7	1	1	15	52	2	2	1	49	1	1	0	8	1	406
GCF_001267435.1	Neomoorella thermoacetica	1525	2015-08-13	Complete Genome	2623349	56.0	2689	2582	96.15	0.49	88.48563420269282	1.3607430580038835	198	2646				Aquatic	2.623349		GCF_001267435.1	4	20	32	1	12	1	3	3	6	3	17	167	5	4	5	70	35	53	3	6	1	35	7	6	2	1	14	2	1	6	5	11	4	1	1	2	10	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	14	182	30	46	31	43	11	2	9	3	4	1	4	15	7	1	1	21	3	27	4	4	59	8	6	8	5	59	3	5	3	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	5	1	31	5	1	1	9	16	12	0	2	1	6	13	2	6	26	6	3	8	4	2	4	4	7	16	11	1	2	12	21	8	3	2	1	2	2	5	6	10	4	3	1	4	1	8	6	3	2	165	2	3	6	6	1	2	33	3	9	3	17	36	3	5	1	66	12	3	5	3	57	17	2	2	1	9	2	4	1	52	4	10	4	122	1	10	3	2	14	12	40	1	1	9	70	4	7	1	53	2	2	2	19	1	598
GCF_001267885.1	Streptomyces ambofaciens ATCC 23877	278992	2015-08-17	Complete Genome	8393598	72.0	7529	7269	99.48	0.44	87.17622645258922	1.3737178964863654	797	7450				Terrestrial	8.393598		GCF_001267885.1	3	74	57	1	29	1	3	3	4	3	70	562	11	7	4	356	48	63	3	6	6	117	10	7	4	1	28	3	1	2	14	37	11	1	2	3	4	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	54	467	38	49	38	71	79	5	13	11	4	1	3	22	5	1	1	32	3	22	4	4	381	7	12	5	3	70	3	6	3	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	2	1	1	8	4	89	3	1	1	38	60	7	75	1	1	18	60	6	13	81	12	8	12	5	1	19	9	27	26	19	5	4	7	32	13	3	2	1	2	11	4	4	36	4	7	1	5	1	9	6	4	2	371	1	7	20	19	1	1	216	6	18	92	40	217	14	15	3	152	46	3	5	3	149	54	2	2	1	6	3	2	4	213	4	45	5	300	1	47	24	6	29	15	28	1	1	47	262	7	31	2	227	2	4	7	68	3	479
GCF_001444405.1	Pseudoalteromonas phenolica	161398	2015-11-17	Complete Genome	4868993	40.5	4325	4164	99.95	1.12	88.19990088299572	1.3294740926414583	349	4188				Aquatic	4.868993		GCF_001444405.1	2	89	31	1	20	1	3	3	13	3	28	226	7	4	4	91	43	57	3	7	13	34	8	5	4	1	17	2	1	3	17	15	6	1	1	2	4	1	1	5	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	51	245	39	68	34	71	36	5	10	5	3	1	2	15	7	1	1	30	3	28	7	3	153	12	13	15	2	60	3	7	6	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	14	2	78	3	1	1	17	57	13	31	1	1	10	23	4	14	43	4	3	6	4	3	5	4	11	27	8	2	3	6	21	10	3	2	1	2	5	9	13	22	11	10	1	5	1	8	6	3	2	307	2	10	5	11	1	2	73	6	10	34	11	89	4	8	2	67	15	3	5	3	97	17	3	4	1	11	2	6	3	51	5	13	5	139	1	21	14	9	19	11	12	1	1	17	134	10	11	1	55	3	1	5	27	1	598
GCF_001455205.1	Nitrosomonas ureae	44577	2015-12-02	Complete Genome	3307820	44.5	3112	2953	98.43	1.33	86.37682824337479	1.358196196477368	141	3086				Terrestrial	3.30782		GCF_001455205.1	2	34	24	1	19	1	3	3	7	3	21	146	6	4	4	21	36	55	3	5	7	34	7	5	2	1	16	1	1	2	10	7	4	1	1	2	7	1	1	4	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	30	170	30	48	32	59	17	1	11	2	4	1	2	20	3	1	1	25	3	23	5	3	48	8	6	9	1	60	3	4	5	2	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	10	1	38	3	1	1	10	14	10	6	1	1	5	17	2	6	25	5	5	6	4	2	8	3	11	24	9	3	3	6	20	10	3	2	1	2	4	6	7	4	11	6	2	3	2	8	6	3	2	153	2	8	7	9	1	1	30	2	14	11	9	41	1	6	1	48	10	3	5	3	34	13	3	4	1	8	2	5	2	34	8	9	3	116	1	9	5	7	13	11	16	1	1	17	59	4	6	1	36	3	1	4	20	4	479
GCF_001456255.1	Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	1219067	2015-12-03	Complete Genome	5175153	45.0	4688	4502	99.93	3.79	85.89494841988247	1.327696927540166	416	4531				Terrestrial	5.175153		GCF_001456255.1	2	65	34	1	22	1	3	3	12	3	30	229	7	5	6	168	43	55	3	8	10	45	10	6	4	1	19	2	1	4	11	13	4	1	1	2	3	1	1	5	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	40	280	46	70	33	131	40	5	10	7	4	1	2	17	7	1	1	26	3	30	8	3	213	13	9	16	2	59	3	8	5	3	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	12	2	60	8	1	1	17	37	10	34	1	1	12	17	3	7	41	5	6	7	5	3	7	4	11	41	7	3	4	11	18	11	2	2	1	2	6	7	11	24	14	11	1	4	1	8	6	4	2	448	2	12	5	15	1	2	81	9	8	37	26	69	8	5	1	79	6	3	5	3	151	34	3	5	1	9	3	6	1	110	6	30	4	145	1	31	16	10	19	6	24	1	1	33	179	4	9	1	117	7	1	12	20	3	479
